decision,warnings,proposed_title,proposed_work,catalogue_number,movement_number,title_scope,category,sub_category,voice_types,tonality,language,imslp_id,file_description,section,arranger,editor,copyright,eligible,skip_reason,publisher,original_filename,source_url,handler_url,review_notes
pending,,"No. 3 Regenlied. In mässiger, ruhiger bewegung, Op. 59","8 Lieder and Songs, Op. 59",Op. 59,3,individual_movement,艺术歌曲,,高声部,,德语,41550,3. Regenlied,tabScore1,,Max Friedlaender (1852–1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3202a, 3691a, n.d.[ca.1920]. Plate 10190, 10277.",PMLP52754-Brahms - Op. 59 No. 3.pdf,https://imslp.org/wiki/8_Lieder_and_Songs%2C_Op.59_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/41550,
pending,,"No. 4 Nachklang. Sanft bewegt, Op. 59","8 Lieder and Songs, Op. 59",Op. 59,4,individual_movement,艺术歌曲,,高声部,,德语,41551,4. Nachklang,tabScore1,,Max Friedlaender (1852–1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3202a, 3691a, n.d.[ca.1920]. Plate 10190, 10277.",PMLP52754-Brahms - Op. 59 No. 4.pdf,https://imslp.org/wiki/8_Lieder_and_Songs%2C_Op.59_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/41551,
pending,,"No. 5 Agnes. Con moto, Op. 59","8 Lieder and Songs, Op. 59",Op. 59,5,individual_movement,艺术歌曲,,高声部,,德语,41552,5. Agnes,tabScore1,,Max Friedlaender (1852–1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3202a, 3691a, n.d.[ca.1920]. Plate 10190, 10277.",PMLP52754-Brahms - Op. 59 No. 5.pdf,https://imslp.org/wiki/8_Lieder_and_Songs%2C_Op.59_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/41552,
pending,,"No. 6 Eine gute, gute Nacht. Poco andante, Op. 59","8 Lieder and Songs, Op. 59",Op. 59,6,individual_movement,艺术歌曲,,高声部,,德语,41553,"6. Eine gute, gute Nacht",tabScore1,,Max Friedlaender (1852–1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3202a, 3691a, n.d.[ca.1920]. Plate 10190, 10277.",PMLP52754-Brahms - Op. 59 No. 6.pdf,https://imslp.org/wiki/8_Lieder_and_Songs%2C_Op.59_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/41553,
pending,,"No. 7 Mein wundes Herz verlangt nach milder Ruh. Bewegt, Op. 59","8 Lieder and Songs, Op. 59",Op. 59,7,individual_movement,艺术歌曲,,高声部,,德语,41554,7. Mein wundes Herz,tabScore1,,Max Friedlaender (1852–1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3202a, 3691a, n.d.[ca.1920]. Plate 10190, 10277.",PMLP52754-Brahms - Op. 59 No. 7.pdf,https://imslp.org/wiki/8_Lieder_and_Songs%2C_Op.59_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/41554,
pending,,"No. 8 Dein blaues Auge hält so still. Ziemlich langsam, Op. 59","8 Lieder and Songs, Op. 59",Op. 59,8,individual_movement,艺术歌曲,,高声部,,德语,41555,8. Dein blaues Auge,tabScore1,,Max Friedlaender (1852–1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3202a, 3691a, n.d.[ca.1920]. Plate 10190, 10277.",PMLP52754-Brahms - Op. 59 No. 8.pdf,https://imslp.org/wiki/8_Lieder_and_Songs%2C_Op.59_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/41555,
pending,,"No. 8 Dein blaues Auge hält so still. Ziemlich langsam, Op. 59","8 Lieder and Songs, Op. 59",Op. 59,8,individual_movement,艺术歌曲,,高声部,,德语,952373,8. Dein blaues Auge,tabScore1,,,Public Domain,True,,"Leipzig: J. Rieter-Biedermann, n.d.[1880]. Plate 1086. h.",PMLP52754-Brahms.pdf,https://imslp.org/wiki/8_Lieder_and_Songs%2C_Op.59_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/952373,
pending,,"No. 1 Dämmrung senkte sich von oben. Langsam, Op. 59","8 Lieder and Songs, Op. 59",Op. 59,1,individual_movement,艺术歌曲,,低声部,,德语,309180,1. Dämmrung senkte sich von oben (scan),tabScore1,,Max Friedlaender (1852–1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3202b, 3691b, n.d. Plate 10082, 10278.",PV-Brahms Album 3 tief Peters 10278 Op 59 No 1 scan.jpg,https://imslp.org/wiki/8_Lieder_and_Songs%2C_Op.59_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/309180,
pending,,"No. 2 Auf dem See. Etwas bewegt, Op. 59","8 Lieder and Songs, Op. 59",Op. 59,2,individual_movement,艺术歌曲,,低声部,,德语,309181,2. Auf dem See (scan),tabScore1,,Max Friedlaender (1852–1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3202b, 3691b, n.d. Plate 10082, 10278.",PV-Brahms Album 3 tief Peters 10278 Op 59 No 1 scan.jpg,https://imslp.org/wiki/8_Lieder_and_Songs%2C_Op.59_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/309181,
pending,,"No. 3 Regenlied. In mässiger, ruhiger bewegung, Op. 59","8 Lieder and Songs, Op. 59",Op. 59,3,individual_movement,艺术歌曲,,低声部,,德语,309182,3. Regenlied (scan),tabScore1,,Max Friedlaender (1852–1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3202b, 3691b, n.d. Plate 10082, 10278.",PV-Brahms Album 3 tief Peters 10278 Op 59 No 1 scan.jpg,https://imslp.org/wiki/8_Lieder_and_Songs%2C_Op.59_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/309182,
pending,,"No. 4 Nachklang. Sanft bewegt, Op. 59","8 Lieder and Songs, Op. 59",Op. 59,4,individual_movement,艺术歌曲,,低声部,,德语,309183,4. Nachklang (scan),tabScore1,,Max Friedlaender (1852–1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3202b, 3691b, n.d. Plate 10082, 10278.",PV-Brahms Album 3 tief Peters 10278 Op 59 No 1 scan.jpg,https://imslp.org/wiki/8_Lieder_and_Songs%2C_Op.59_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/309183,
pending,,"No. 5 Agnes. Con moto, Op. 59","8 Lieder and Songs, Op. 59",Op. 59,5,individual_movement,艺术歌曲,,低声部,,德语,309184,5. Agnes (scan),tabScore1,,Max Friedlaender (1852–1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3202b, 3691b, n.d. Plate 10082, 10278.",PV-Brahms Album 3 tief Peters 10278 Op 59 No 1 scan.jpg,https://imslp.org/wiki/8_Lieder_and_Songs%2C_Op.59_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/309184,
pending,,"No. 6 Eine gute, gute Nacht. Poco andante, Op. 59","8 Lieder and Songs, Op. 59",Op. 59,6,individual_movement,艺术歌曲,,低声部,,德语,309185,"6. Eine gute, gute Nacht (scan)",tabScore1,,Max Friedlaender (1852–1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3202b, 3691b, n.d. Plate 10082, 10278.",PV-Brahms Album 3 tief Peters 10278 Op 59 No 1 scan.jpg,https://imslp.org/wiki/8_Lieder_and_Songs%2C_Op.59_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/309185,
pending,,"No. 7 Mein wundes Herz verlangt nach milder Ruh. Bewegt, Op. 59","8 Lieder and Songs, Op. 59",Op. 59,7,individual_movement,艺术歌曲,,低声部,,德语,309186,7. Mein wundes Herz verlangt nach milder Ruh (scan),tabScore1,,Max Friedlaender (1852–1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3202b, 3691b, n.d. Plate 10082, 10278.",PV-Brahms Album 3 tief Peters 10278 Op 59 No 1 scan.jpg,https://imslp.org/wiki/8_Lieder_and_Songs%2C_Op.59_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/309186,
pending,,"No. 8 Dein blaues Auge hält so still. Ziemlich langsam, Op. 59","8 Lieder and Songs, Op. 59",Op. 59,8,individual_movement,艺术歌曲,,低声部,,德语,309187,8. Dein blaues Auge hält so still (scan),tabScore1,,Max Friedlaender (1852–1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3202b, 3691b, n.d. Plate 10082, 10278.",PV-Brahms Album 3 tief Peters 10278 Op 59 No 1 scan.jpg,https://imslp.org/wiki/8_Lieder_and_Songs%2C_Op.59_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/309187,
pending,,"No. 1 Dämmrung senkte sich von oben. Langsam, Op. 59","8 Lieder and Songs, Op. 59",Op. 59,1,individual_movement,艺术歌曲,,声乐、钢琴,,德语,740175,1. Dämmrung senkte sich von oben,tabScore1,,,Public Domain,True,,"Holograph manuscript, n.d.[1871?].",PMLP52754-114281.pdf,https://imslp.org/wiki/8_Lieder_and_Songs%2C_Op.59_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/740175,
pending,,"No. 3 Regenlied. In mässiger, ruhiger bewegung, Op. 59","8 Lieder and Songs, Op. 59",Op. 59,3,individual_movement,艺术歌曲,,声乐、钢琴,,德语,174153,3. Regenlied,tabScore1,,,Public Domain,True,,"Holograph manuscript, n.d.[1873].",SIBLEY1802.4610.d065-39087013594728.pdf,https://imslp.org/wiki/8_Lieder_and_Songs%2C_Op.59_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/174153,
pending,,"No. 3 Regenlied. In mässiger, ruhiger bewegung, Op. 59","8 Lieder and Songs, Op. 59",Op. 59,3,individual_movement,艺术歌曲,,声乐、钢琴,,德语,882121,3. Regenlied,tabScore1,,Jonathan D. Kroeger,Public Domain (dedicated),True,,Jonathan D. Kroeger,PMLP52754-Regenlied - Brahms (Emin) - - 2023-10-27.pdf,https://imslp.org/wiki/8_Lieder_and_Songs%2C_Op.59_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/882121,
pending,许可版本：发布前需逐项核对署名、非商业及相同方式共享等条件,"No. 8 Dein blaues Auge hält so still. Ziemlich langsam, Op. 59","8 Lieder and Songs, Op. 59",Op. 59,8,individual_movement,艺术歌曲,,声乐、钢琴,,德语,597239,8. Dein blaues Auge,tabScore1,,Alain Brunet (b. 1967),Creative Commons Attribution-ShareAlike 4.0,True,,Alex'Not,PMLP52754-BRAHMS Dein blaues Auge Op. 59 n°8.pdf,https://imslp.org/wiki/8_Lieder_and_Songs%2C_Op.59_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/597239,
pending,,"9 Lieder and Songs, Op. 63",,Op. 63,,whole_work,声乐套曲,艺术歌曲,声乐、钢琴,,德语,23084,Complete Score,tabScore1,,First edition,Public Domain,True,,"Leipzig: C.F. Peters, n.d.[1874]. Plate 5704.a-b..","PMLP52769-BraWV, S. 271.pdf",https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/23084,
pending,,"9 Lieder and Songs, Op. 63",,Op. 63,,whole_work,声乐套曲,艺术歌曲,声乐、钢琴,,德语,88147,Complete Score (scan),tabScore1,,Eusebius Mandyczewski (1857-1929),Public Domain,True,,"Sämtliche Werke, Band 24 (pp.164-206)Leipzig: Breitkopf & Härtel, 1926-27. Plate J.B. 152.",PV-Brahms Werke Band 24 Breitkopf JB 152 Op 63.jpg,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/88147,
pending,,"9 Lieder and Songs, Op. 63",,Op. 63,,whole_work,声乐套曲,艺术歌曲,声乐、钢琴,,德语,88148,Complete Score (filter),tabScore1,,Eusebius Mandyczewski (1857-1929),Public Domain,True,,"Sämtliche Werke, Band 24 (pp.164-206)Leipzig: Breitkopf & Härtel, 1926-27. Plate J.B. 152.",PV-Brahms Werke Band 24 Breitkopf JB 152 Op 63.jpg,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/88148,
pending,,"No. 1 Frühlingstrost. Lebhaft, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,1,individual_movement,艺术歌曲,,声乐、钢琴,,德语,41714,1. Frühlingstrost,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3201a, 3202a, 3691a, n.d. Plate 9312, 10190, 10277.",PMLP52769-Brahms - Op. 63 No. 1.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/41714,
pending,,"No. 2 Erinnerung. Innig, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,2,individual_movement,艺术歌曲,,声乐、钢琴,,德语,41715,2. Erinnerung,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3201a, 3202a, 3691a, n.d. Plate 9312, 10190, 10277.",PMLP52769-Brahms - Op. 63 No. 2.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/41715,
pending,,"No. 3 An ein Bild. Etwas langsam, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,3,individual_movement,艺术歌曲,,声乐、钢琴,,德语,41716,3. An ein Bild,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3201a, 3202a, 3691a, n.d. Plate 9312, 10190, 10277.",PMLP52769-Brahms - Op. 63 No. 3.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/41716,
pending,,"No. 4 An die Tauben. Sehr lebhaft, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,4,individual_movement,艺术歌曲,,声乐、钢琴,,德语,41717,4. An die Tauben,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3201a, 3202a, 3691a, n.d. Plate 9312, 10190, 10277.",PMLP52769-Brahms - Op. 63 No. 4.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/41717,
pending,,"No. 5 Junge Liebe I. Lebhaft, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,5,individual_movement,艺术歌曲,,声乐、钢琴,,德语,41718,5. Junge Lieder I,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3201a, 3202a, 3691a, n.d. Plate 9312, 10190, 10277.",PMLP52769-Brahms - Op. 63 No. 5.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/41718,
pending,,"No. 6 Junge Liebe II. Zart bewegt, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,6,individual_movement,艺术歌曲,,声乐、钢琴,,德语,41719,6. Junge Lieder II,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3201a, 3202a, 3691a, n.d. Plate 9312, 10190, 10277.",PMLP52769-Brahms - Op. 63 No. 6.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/41719,
pending,,"No. 7 Heimweh I. Zart bewegt, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,7,individual_movement,艺术歌曲,,声乐、钢琴,,德语,41720,7. Heimweh I,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3201a, 3202a, 3691a, n.d. Plate 9312, 10190, 10277.",PMLP52769-Brahms - Op. 63 No. 7.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/41720,
pending,,"No. 8 Heimweh II. Etwas langsam, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,8,individual_movement,艺术歌曲,,声乐、钢琴,,德语,41721,8. Heimweh II,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3201a, 3202a, 3691a, n.d. Plate 9312, 10190, 10277.",PMLP52769-Brahms - Op. 63 No. 8.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/41721,
pending,,"No. 9 Heimweh III. Etwas langsam, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,9,individual_movement,艺术歌曲,,声乐、钢琴,,德语,41722,9. Heimweh III,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Leipzig: Edition Peters, No. 3201a, 3202a, 3691a, n.d. Plate 9312, 10190, 10277.",PMLP52769-Brahms - Op. 63 No. 9.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/41722,
pending,,"No. 1 Frühlingstrost. Lebhaft, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,1,individual_movement,艺术歌曲,,低声部,,德语,311649,1. Frühlingstrost,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Brahms-Album (tiefe Stimme)Berlin: N. Simrock, n.d.",PV-Brahms Album Band 1 tief Simrock Op 63.jpg,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/311649,
pending,,"No. 2 Erinnerung. Innig, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,2,individual_movement,艺术歌曲,,低声部,,德语,311650,2. Erinnerung,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Brahms-Album (tiefe Stimme)Berlin: N. Simrock, n.d.",PMLP52769-Brahms Album 3 tief Peters 10278 Op 63 No 2 scan.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/311650,
pending,,"No. 3 An ein Bild. Etwas langsam, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,3,individual_movement,艺术歌曲,,低声部,,德语,311651,3. An ein Bild,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Brahms-Album (tiefe Stimme)Berlin: N. Simrock, n.d.",PMLP52769-Brahms Album 3 tief Peters 10278 Op 63 No 3 scan.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/311651,
pending,,"No. 4 An die Tauben. Sehr lebhaft, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,4,individual_movement,艺术歌曲,,低声部,,德语,311652,4. An die Tauben,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Brahms-Album (tiefe Stimme)Berlin: N. Simrock, n.d.",PMLP52769-Brahms Album 3 tief Peters 10278 Op 63 No 4 scan.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/311652,
pending,,"No. 5 Junge Liebe I. Lebhaft, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,5,individual_movement,艺术歌曲,,低声部,,德语,44195,5. Junge Lieder I,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Brahms-Album (tiefe Stimme)Berlin: N. Simrock, n.d.",PMLP52769-Brahms Album Band 1 tief Simrock Op 63 No 5 600dpi.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/44195,
pending,,"No. 6 Junge Liebe II. Zart bewegt, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,6,individual_movement,艺术歌曲,,低声部,,德语,311653,6. Junge Lieder II,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Brahms-Album (tiefe Stimme)Berlin: N. Simrock, n.d.",PMLP52769-Brahms Album 3 tief Peters 10278 Op 63 No 6 scan.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/311653,
pending,,"No. 7 Heimweh I. Zart bewegt, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,7,individual_movement,艺术歌曲,,低声部,,德语,311654,7. Heimweh I,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Brahms-Album (tiefe Stimme)Berlin: N. Simrock, n.d.",PMLP52769-Brahms Album 2 tief Peters 10082 Op 63 No 7 scan.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/311654,
pending,,"No. 8 Heimweh II. Etwas langsam, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,8,individual_movement,艺术歌曲,,低声部,,德语,44196,8. Heimweh II,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Brahms-Album (tiefe Stimme)Berlin: N. Simrock, n.d.",PMLP52769-Brahms Album Band 1 tief Simrock Op 63 No 8 600dpi.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/44196,
pending,,"No. 9 Heimweh III. Etwas langsam, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,9,individual_movement,艺术歌曲,,低声部,,德语,311655,9. Heimweh III,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Brahms-Album (tiefe Stimme)Berlin: N. Simrock, n.d.",PMLP52769-Brahms Album 2 tief Peters 10082 Op 63 No 9 scan.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/311655,
pending,,"No. 6 Junge Liebe II. Zart bewegt, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,6,individual_movement,艺术歌曲,,声乐、钢琴,,德语,850679,6. Wenn um den Holunder der Abendwind kost,tabScore1,,,Public Domain,True,,"Holograph manuscript, 1874.",PMLP52769-2541810.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/850679,
pending,,"No. 8 Heimweh II. Etwas langsam, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,8,individual_movement,艺术歌曲,,高声部,,德语,740176,8. Heimweh II,tabScore1,,,Public Domain,True,,"Holograph manuscript, 1874.",PMLP52769-114282.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/740176,
pending,许可版本：发布前需逐项核对署名、非商业及相同方式共享等条件,"No. 5 Junge Liebe I. Lebhaft, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,5,individual_movement,艺术歌曲,,高声部,,德语,597240,5. Junge Liebe I,tabScore1,,Alain Brunet (b. 1967),Creative Commons Attribution-ShareAlike 4.0,True,,Alex'Not,PMLP52769-BRAHMS Meine Liebe ist grün Op. 63 n° 5.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/597240,
pending,,"No. 5 Junge Liebe I. Lebhaft, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,5,individual_movement,艺术歌曲,,中音声部,,德语,135457,5. Meine Liebe ist grün,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Brahms-Album (mittlere Stimme)Berlin: N. Simrock, n.d.","PMLP52769-Brahms, J, 9 Lieder, Op.63, No.5, medium, SimrockPeters.pdf",https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/135457,
pending,,"No. 8 Heimweh II. Etwas langsam, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,8,individual_movement,艺术歌曲,,中音声部,,德语,135864,8. O wüsst' ich doch den Weg zurück,tabScore1,,Max Friedlaender (1852-1934),Public Domain,True,,"Brahms-Album (mittlere Stimme)Berlin: N. Simrock, n.d.","PMLP52769-Brahms, J, 9 Lieder, Op.63, No.8, medium, SimrockPeters.pdf",https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/135864,
pending,许可版本：发布前需逐项核对署名、非商业及相同方式共享等条件,"No. 8 Heimweh II. Etwas langsam, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,8,individual_movement,艺术歌曲,,中音声部,,德语,1014615,8. O wüsst' ich doch den Weg zurück,tabScore1,,Phil Richardson,Creative Commons Zero 1.0,True,,"Paris: Phil Richardson, 2026.",PMLP52769-Brahms - O wüsst' ich doch den Weg zurück (medium voice).pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/1014615,
excluded,第三方改编（按约定默认排除）,"No. 5 Junge Liebe I. Lebhaft, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,5,individual_movement,艺术歌曲,,人声、交响乐团,,德语,373557,Complete Score,tabArrTrans,Max Reger (1873–1916),,Public Domain,True,,"Leipzig: C.F. Peters, 1914. Plate 9970.",PMLP52769-br reg mein l.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/373557,
excluded,第三方改编（按约定默认排除）；许可版本：发布前需逐项核对署名、非商业及相同方式共享等条件,"No. 8 Heimweh II. Etwas langsam, Op. 63","9 Lieder and Songs, Op. 63",Op. 63,8,individual_movement,合唱作品,艺术歌曲,混声合唱、钢琴,,德语,244248,Complete Score,tabArrTrans,Bradley A. Slocum (b. 1947),,Creative Commons Attribution Non-commercial No Derivatives 3.0,True,,Bradley A. Slocum,PMLP52769-SlocumJBrahmsHowLovelyIsThyDwellingPlaceOp63No8.pdf,https://imslp.org/wiki/9_Lieder_and_Songs%2C_Op.63_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/244248,
pending,,"5 Lieder, Op. 41",,Op. 41,,whole_work,合唱作品,艺术歌曲,男声合唱,,德语,22997,Complete Score,tabScore1,,First edition,Public Domain,True,,"Leipzig: J. Rieter-Biedermann, n.d.[1867]. Plate 516.","PMLP52586-BraWV, S. 150.pdf",https://imslp.org/wiki/5_Lieder%2C_Op.41_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/22997,
pending,,"5 Lieder, Op. 41",,Op. 41,,whole_work,合唱作品,艺术歌曲,男声合唱,,德语,102776,Complete Score (scan),tabScore1,,Eusebius Mandyczewski (1857-1929),Public Domain,True,,"Sämtliche Werke, Band 21:Mehrstimmige Gesänge ohne Begleitung (pp.193-200)Leipzig: Breitkopf & Härtel, 1926-27. Plate J.B. 131.",PV-Brahms Werke Band 21 Breitkopf JB 131 Op 41.jpg,https://imslp.org/wiki/5_Lieder%2C_Op.41_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/102776,
